ID,TYPE
6853110,GENERAL ACUTE CARE
150953228,LONG TERM CARE
7153215,GENERAL ACUTE CARE
8453227,GENERAL ACUTE CARE
11654002,GENERAL ACUTE CARE
9054153,GENERAL ACUTE CARE
159371301,REHABILITATION
159470360,LONG TERM CARE
159770121,GENERAL ACUTE CARE
25595242,GENERAL ACUTE CARE
49091356,PSYCHIATRIC
46192835,GENERAL ACUTE CARE
122939,GENERAL ACUTE CARE
153780218,CHILDREN
12253578,GENERAL ACUTE CARE
15054956,GENERAL ACUTE CARE
72895370,GENERAL ACUTE CARE
74193102,GENERAL ACUTE CARE
80132535,GENERAL ACUTE CARE
7485255,GENERAL ACUTE CARE
91951555,CRITICAL ACCESS
13149091,GENERAL ACUTE CARE
449058,GENERAL ACUTE CARE
2148708,GENERAL ACUTE CARE
14148198,GENERAL ACUTE CARE
6849503,GENERAL ACUTE CARE
8849913,GENERAL ACUTE CARE
4249801,GENERAL ACUTE CARE
4166736,CRITICAL ACCESS
11449953,GENERAL ACUTE CARE
11649735,GENERAL ACUTE CARE
61,GENERAL ACUTE CARE
8556265,CRITICAL ACCESS
4155912,GENERAL ACUTE CARE
18064804,GENERAL ACUTE CARE
1865807,GENERAL ACUTE CARE
2065802,GENERAL ACUTE CARE
3964118,LONG TERM CARE
6164429,GENERAL ACUTE CARE
3564057,GENERAL ACUTE CARE
4064134,PSYCHIATRIC
6664132,GENERAL ACUTE CARE
6964130,PSYCHIATRIC
7464139,GENERAL ACUTE CARE
16264772,GENERAL ACUTE CARE
4564446,CRITICAL ACCESS
2164730,GENERAL ACUTE CARE
564502,PSYCHIATRIC
5764012,GENERAL ACUTE CARE
9264804,GENERAL ACUTE CARE
9364804,GENERAL ACUTE CARE
9464804,LONG TERM CARE
9564850,CRITICAL ACCESS
12863017,GENERAL ACUTE CARE
12963141,GENERAL ACUTE CARE
13063017,REHABILITATION
13363043,REHABILITATION
13663136,GENERAL ACUTE CARE
15763670,CRITICAL ACCESS
12163628,CRITICAL ACCESS
10863935,GENERAL ACUTE CARE
11263301,GENERAL ACUTE CARE
11563385,GENERAL ACUTE CARE
11663367,GENERAL ACUTE CARE
11863304,PSYCHIATRIC
11963376,GENERAL ACUTE CARE
11065340,GENERAL ACUTE CARE
5464683,CRITICAL ACCESS
4863090,GENERAL ACUTE CARE
4965041,CRITICAL ACCESS
7663663,CRITICAL ACCESS
4765560,CRITICAL ACCESS
16363664,CRITICAL ACCESS
15963556,CRITICAL ACCESS
10363565,CRITICAL ACCESS
9965401,GENERAL ACUTE CARE
3363703,GENERAL ACUTE CARE
9763775,CRITICAL ACCESS
16465483,GENERAL ACUTE CARE
11764724,CRITICAL ACCESS
6865360,PSYCHIATRIC
8164067,CRITICAL ACCESS
1565625,CRITICAL ACCESS
10564085,CRITICAL ACCESS
17864601,CRITICAL ACCESS
18265065,PSYCHIATRIC
18465721,SPECIAL
18565804,REHABILITATION
3664744,CRITICAL ACCESS
14363128,GENERAL ACUTE CARE
7039730,GENERAL ACUTE CARE
2228078,GENERAL ACUTE CARE
2328106,GENERAL ACUTE CARE
9228207,GENERAL ACUTE CARE
9728144,GENERAL ACUTE CARE
3428337,GENERAL ACUTE CARE
2427906,GENERAL ACUTE CARE
4439303,GENERAL ACUTE CARE
5339042,GENERAL ACUTE CARE
4139475,PSYCHIATRIC
9439193,GENERAL ACUTE CARE
8728086,GENERAL ACUTE CARE
6328349,GENERAL ACUTE CARE
527103,GENERAL ACUTE CARE
8527577,GENERAL ACUTE CARE
10728752,GENERAL ACUTE CARE
228791,GENERAL ACUTE CARE
7628721,GENERAL ACUTE CARE
1627874,GENERAL ACUTE CARE
6028687,GENERAL ACUTE CARE
8328677,GENERAL ACUTE CARE
9627910,GENERAL ACUTE CARE
7827261,GENERAL ACUTE CARE
1927573,GENERAL ACUTE CARE
5327344,GENERAL ACUTE CARE
928906,GENERAL ACUTE CARE
10228359,GENERAL ACUTE CARE
5228646,GENERAL ACUTE CARE
8428461,GENERAL ACUTE CARE
4028813,REHABILITATION
7228655,GENERAL ACUTE CARE
3928302,GENERAL ACUTE CARE
14128170,GENERAL ACUTE CARE
14328086,LONG TERM CARE
14528025,REHABILITATION
14628376,GENERAL ACUTE CARE
15127401,GENERAL ACUTE CARE
1158784,CRITICAL ACCESS
2558474,CRITICAL ACCESS
5058402,PSYCHIATRIC
4058324,CRITICAL ACCESS
1958257,CRITICAL ACCESS
2658367,CRITICAL ACCESS
4258801,CRITICAL ACCESS
182870806,PSYCHIATRIC
5932821,PSYCHIATRIC
6468729,CRITICAL ACCESS
10232803,GENERAL ACUTE CARE
11832822,GENERAL ACUTE CARE
15534761,GENERAL ACUTE CARE
34232803,LONG TERM CARE
38334769,GENERAL ACUTE CARE
3333435,GENERAL ACUTE CARE
14133401,GENERAL ACUTE CARE
6833407,GENERAL ACUTE CARE
19933418,LONG TERM CARE
39133407,GENERAL ACUTE CARE
42033428,GENERAL ACUTE CARE
42633410,MILITARY
12934689,GENERAL ACUTE CARE
26833756,GENERAL ACUTE CARE
39333710,GENERAL ACUTE CARE
12233872,GENERAL ACUTE CARE
2997301,PSYCHIATRIC
13233613,GENERAL ACUTE CARE
18933612,MILITARY
36033612,GENERAL ACUTE CARE
36433563,GENERAL ACUTE CARE
38833558,GENERAL ACUTE CARE
37734609,PSYCHIATRIC
32432054,GENERAL ACUTE CARE
7834233,GENERAL ACUTE CARE
5533990,GENERAL ACUTE CARE
11532721,GENERAL ACUTE CARE
13032176,REHABILITATION
15432117,PSYCHIATRIC
21233853,GENERAL ACUTE CARE
5432931,GENERAL ACUTE CARE
44032955,GENERAL ACUTE CARE
17533308,GENERAL ACUTE CARE
25133029,GENERAL ACUTE CARE
7333040,GENERAL ACUTE CARE
31733317,GENERAL ACUTE CARE
40933321,GENERAL ACUTE CARE
23733070,GENERAL ACUTE CARE
28133150,GENERAL ACUTE CARE
36633034,PSYCHIATRIC
36933143,GENERAL ACUTE CARE
42534474,GENERAL ACUTE CARE
23234208,PSYCHIATRIC
1535611,GENERAL ACUTE CARE
535259,GENERAL ACUTE CARE
735233,CHILDREN
9235261,LONG TERM CARE
8535213,GENERAL ACUTE CARE
11935233,GENERAL ACUTE CARE
3836427,GENERAL ACUTE CARE
6436726,GENERAL ACUTE CARE
12236518,CRITICAL ACCESS
91836732,GENERAL ACUTE CARE
4236301,PSYCHIATRIC
5336330,GENERAL ACUTE CARE
4636401,GENERAL ACUTE CARE
4835555,GENERAL ACUTE CARE
8035904,PSYCHIATRIC
12545701,GENERAL ACUTE CARE
8435801,GENERAL ACUTE CARE
1935806,PSYCHIATRIC
1345056,GENERAL ACUTE CARE
6836265,GENERAL ACUTE CARE
12035502,GENERAL ACUTE CARE
11450801,CRITICAL ACCESS
94,GENERAL ACUTE CARE
2336116,REHABILITATION
6636106,GENERAL ACUTE CARE
8835650,GENERAL ACUTE CARE
3643812,GENERAL ACUTE CARE
7435476,GENERAL ACUTE CARE
5636467,GENERAL ACUTE CARE
836360,GENERAL ACUTE CARE
13444820,CRITICAL ACCESS
7644833,CRITICAL ACCESS
10235582,CRITICAL ACCESS
6035660,GENERAL ACUTE CARE
27844111,LONG TERM CARE
3435150,GENERAL ACUTE CARE
3035161,GENERAL ACUTE CARE
4535401,MILITARY
8236089,GENERAL ACUTE CARE
4536092,GENERAL ACUTE CARE
1744106,GENERAL ACUTE CARE
17044195,GENERAL ACUTE CARE
10144122,GENERAL ACUTE CARE
14344129,GENERAL ACUTE CARE
16045331,GENERAL ACUTE CARE
16917701,GENERAL ACUTE CARE
3382609,REHABILITATION
91235402,PSYCHIATRIC
12743015,GENERAL ACUTE CARE
28617403,REHABILITATION
126843016,PSYCHIATRIC
4151104,PSYCHIATRIC
129943725,PSYCHIATRIC
2843725,GENERAL ACUTE CARE
28645224,PSYCHIATRIC
127645236,GENERAL ACUTE CARE
28745219,LONG TERM CARE
9245220,MILITARY
9085712,GENERAL ACUTE CARE
8043616,GENERAL ACUTE CARE
12343560,GENERAL ACUTE CARE
124943560,LONG TERM CARE
9543623,GENERAL ACUTE CARE
1187505,GENERAL ACUTE CARE
1387571,GENERAL ACUTE CARE
554305,GENERAL ACUTE CARE
5188401,GENERAL ACUTE CARE
3485295,GENERAL ACUTE CARE
4487740,CRITICAL ACCESS
81778734,REHABILITATION
2989431,PSYCHIATRIC
654301,PSYCHIATRIC
111989102,REHABILITATION
789106,LONG TERM CARE
29545417,GENERAL ACUTE CARE
10546761,CRITICAL ACCESS
129245342,GENERAL ACUTE CARE
3489121,LONG TERM CARE
6445406,GENERAL ACUTE CARE
13843338,CRITICAL ACCESS
1520032,PSYCHIATRIC
1620002,LONG TERM CARE
1289103,PSYCHIATRIC
5144875,CRITICAL ACCESS
7945601,GENERAL ACUTE CARE
1785206,GENERAL ACUTE CARE
18032446,GENERAL ACUTE CARE
2846825,GENERAL ACUTE CARE
10246845,GENERAL ACUTE CARE
113589429,GENERAL ACUTE CARE
1589148,GENERAL ACUTE CARE
3889146,PSYCHIATRIC
9047006,CRITICAL ACCESS
1947025,PSYCHIATRIC
9952806,LONG TERM CARE
2047501,GENERAL ACUTE CARE
10646755,GENERAL ACUTE CARE
2389521,LONG TERM CARE
11444883,GENERAL ACUTE CARE
2147747,GENERAL ACUTE CARE
3147714,PSYCHIATRIC
5047804,PSYCHIATRIC
721223,GENERAL ACUTE CARE
167184097,PSYCHIATRIC
167584751,CRITICAL ACCESS
167684095,CRITICAL ACCESS
6521228,PSYCHIATRIC
2399762,CRITICAL ACCESS
2946514,GENERAL ACUTE CARE
10046527,PSYCHIATRIC
6247303,GENERAL ACUTE CARE
6746151,GENERAL ACUTE CARE
647630,PSYCHIATRIC
1146321,GENERAL ACUTE CARE
9646402,GENERAL ACUTE CARE
4147905,GENERAL ACUTE CARE
4450703,GENERAL ACUTE CARE
8346143,LONG TERM CARE
7146072,CRITICAL ACCESS
4047904,GENERAL ACUTE CARE
9146952,GENERAL ACUTE CARE
1546506,CRITICAL ACCESS
2646506,PSYCHIATRIC
10446750,GENERAL ACUTE CARE
3744203,GENERAL ACUTE CARE
11344310,GENERAL ACUTE CARE
3347331,GENERAL ACUTE CARE
30044203,LONG TERM CARE
7347960,CRITICAL ACCESS
8646222,PSYCHIATRIC
4885012,GENERAL ACUTE CARE
4985260,LONG TERM CARE
6685032,GENERAL ACUTE CARE
3447150,GENERAL ACUTE CARE
11047150,SPECIAL
3686004,GENERAL ACUTE CARE
27932539,GENERAL ACUTE CARE
21032025,MILITARY
10785255,GENERAL ACUTE CARE
42132570,GENERAL ACUTE CARE
39632308,GENERAL ACUTE CARE
1132501,GENERAL ACUTE CARE
2132258,GENERAL ACUTE CARE
4032216,REHABILITATION
37532207,GENERAL ACUTE CARE
2632401,GENERAL ACUTE CARE
15932405,REHABILITATION
15632435,GENERAL ACUTE CARE
2689703,GENERAL ACUTE CARE
18319390,GENERAL ACUTE CARE
14563110,GENERAL ACUTE CARE
3416407,GENERAL ACUTE CARE
67585635,GENERAL ACUTE CARE
11153511,GENERAL ACUTE CARE
1244106,MILITARY
12746016,GENERAL ACUTE CARE
2360302,GENERAL ACUTE CARE
6855060,GENERAL ACUTE CARE
655102,GENERAL ACUTE CARE
3555422,GENERAL ACUTE CARE
1083706,GENERAL ACUTE CARE
783814,GENERAL ACUTE CARE
3611790,GENERAL ACUTE CARE
5942437,GENERAL ACUTE CARE
1483501,GENERAL ACUTE CARE
118012601,GENERAL ACUTE CARE
13379322,CRITICAL ACCESS
13677429,CRITICAL ACCESS
4140065,GENERAL ACUTE CARE
11042134,GENERAL ACUTE CARE
24776365,CRITICAL ACCESS
32279745,CRITICAL ACCESS
34277575,CRITICAL ACCESS
34779241,CRITICAL ACCESS
6221701,GENERAL ACUTE CARE
3460644,PSYCHIATRIC
1860612,MILITARY
3160463,GENERAL ACUTE CARE
3660628,GENERAL ACUTE CARE
4854615,GENERAL ACUTE CARE
2225309,GENERAL ACUTE CARE
6026330,GENERAL ACUTE CARE
854840,GENERAL ACUTE CARE
14954956,GENERAL ACUTE CARE
7553226,GENERAL ACUTE CARE
2753925,GENERAL ACUTE CARE
120,GENERAL ACUTE CARE
7162450,GENERAL ACUTE CARE
6174432,GENERAL ACUTE CARE
1842240,PSYCHIATRIC
3942241,GENERAL ACUTE CARE
2125301,GENERAL ACUTE CARE
3526003,GENERAL ACUTE CARE
12662062,GENERAL ACUTE CARE
5274401,GENERAL ACUTE CARE
973701,GENERAL ACUTE CARE
8543202,PSYCHIATRIC
13773070,PSYCHIATRIC
8074133,SPECIAL
132373750,CRITICAL ACCESS
16462049,CRITICAL ACCESS
16662966,CRITICAL ACCESS
15962863,CRITICAL ACCESS
60699546,GENERAL ACUTE CARE
14053051,GENERAL ACUTE CARE
17853821,CRITICAL ACCESS
1854829,GENERAL ACUTE CARE
2853901,GENERAL ACUTE CARE
2154235,GENERAL ACUTE CARE
11253534,GENERAL ACUTE CARE
25577030,GENERAL ACUTE CARE
14367226,SPECIAL
14467226,GENERAL ACUTE CARE
12866967,GENERAL ACUTE CARE
13566604,GENERAL ACUTE CARE
12540202,CHILDREN
174496819,MILITARY
2079601,GENERAL ACUTE CARE
4575751,GENERAL ACUTE CARE
5979175,GENERAL ACUTE CARE
7377726,GENERAL ACUTE CARE
7477418,GENERAL ACUTE CARE
8277802,GENERAL ACUTE CARE
8577802,GENERAL ACUTE CARE
9078523,GENERAL ACUTE CARE
9178523,GENERAL ACUTE CARE
5160621,GENERAL ACUTE CARE
9476804,GENERAL ACUTE CARE
10275633,GENERAL ACUTE CARE
10579201,GENERAL ACUTE CARE
11377842,GENERAL ACUTE CARE
11877304,GENERAL ACUTE CARE
12478412,GENERAL ACUTE CARE
12578404,GENERAL ACUTE CARE
13275246,GENERAL ACUTE CARE
14475390,GENERAL ACUTE CARE
79233950,PSYCHIATRIC
79333469,PSYCHIATRIC
15976201,GENERAL ACUTE CARE
16879029,GENERAL ACUTE CARE
17078852,GENERAL ACUTE CARE
82132501,PSYCHIATRIC
80834950,PSYCHIATRIC
17578539,GENERAL ACUTE CARE
17879998,GENERAL ACUTE CARE
17979902,GENERAL ACUTE CARE
18179902,GENERAL ACUTE CARE
19375119,GENERAL ACUTE CARE
19976104,GENERAL ACUTE CARE
20076104,GENERAL ACUTE CARE
20176101,GENERAL ACUTE CARE
20376115,GENERAL ACUTE CARE
22375042,GENERAL ACUTE CARE
22676051,GENERAL ACUTE CARE
23978550,GENERAL ACUTE CARE
24178551,GENERAL ACUTE CARE
24876645,GENERAL ACUTE CARE
25877030,GENERAL ACUTE CARE
26777030,GENERAL ACUTE CARE
27077054,GENERAL ACUTE CARE
29677070,GENERAL ACUTE CARE
30377338,GENERAL ACUTE CARE
30679744,GENERAL ACUTE CARE
30775061,GENERAL ACUTE CARE
32778364,GENERAL ACUTE CARE
33478945,GENERAL ACUTE CARE
33878044,GENERAL ACUTE CARE
34075057,GENERAL ACUTE CARE
35075607,GENERAL ACUTE CARE
35279408,GENERAL ACUTE CARE
35479415,GENERAL ACUTE CARE
36075904,GENERAL ACUTE CARE
94152742,CRITICAL ACCESS
93450201,CRITICAL ACCESS
93251246,CRITICAL ACCESS
36976063,GENERAL ACUTE CARE
37076661,GENERAL ACUTE CARE
37175671,GENERAL ACUTE CARE
37278503,GENERAL ACUTE CARE
37975149,GENERAL ACUTE CARE
38179701,GENERAL ACUTE CARE
38876067,GENERAL ACUTE CARE
39775961,GENERAL ACUTE CARE
40176255,GENERAL ACUTE CARE
96760540,PSYCHIATRIC
40479760,GENERAL ACUTE CARE
40579760,GENERAL ACUTE CARE
97860201,GENERAL ACUTE CARE
42275075,GENERAL ACUTE CARE
39475457,GENERAL ACUTE CARE
42479070,GENERAL ACUTE CARE
43577640,GENERAL ACUTE CARE
99962703,PSYCHIATRIC
45078665,GENERAL ACUTE CARE
45476902,GENERAL ACUTE CARE
45576904,GENERAL ACUTE CARE
45878229,GENERAL ACUTE CARE
46278229,GENERAL ACUTE CARE
48175972,GENERAL ACUTE CARE
48278666,GENERAL ACUTE CARE
48378155,GENERAL ACUTE CARE
48576380,GENERAL ACUTE CARE
50378957,GENERAL ACUTE CARE
103520850,REHABILITATION
104420876,GENERAL ACUTE CARE
103120912,GENERAL ACUTE CARE
50976401,GENERAL ACUTE CARE
51175182,GENERAL ACUTE CARE
51476508,GENERAL ACUTE CARE
52477478,GENERAL ACUTE CARE
53075504,GENERAL ACUTE CARE
53375701,GENERAL ACUTE CARE
53975711,GENERAL ACUTE CARE
54777901,GENERAL ACUTE CARE
54877902,GENERAL ACUTE CARE
55776086,GENERAL ACUTE CARE
56278599,GENERAL ACUTE CARE
57176310,GENERAL ACUTE CARE
58375230,GENERAL ACUTE CARE
58475237,GENERAL ACUTE CARE
58575218,GENERAL ACUTE CARE
59275265,GENERAL ACUTE CARE
378332,GENERAL ACUTE CARE
138878414,GENERAL ACUTE CARE
139177090,GENERAL ACUTE CARE
45,GENERAL ACUTE CARE
46,GENERAL ACUTE CARE
52,GENERAL ACUTE CARE
120812742,GENERAL ACUTE CARE
122843160,CRITICAL ACCESS
122544310,SPECIAL
124143205,CHILDREN
124343223,PSYCHIATRIC
11276834,CRITICAL ACCESS
125345420,PSYCHIATRIC
75279925,GENERAL ACUTE CARE
127045229,CHILDREN
126543537,PSYCHIATRIC
124744106,CHILDREN
74975231,GENERAL ACUTE CARE
14675224,GENERAL ACUTE CARE
13879022,GENERAL ACUTE CARE
76777520,GENERAL ACUTE CARE
129043230,SPECIAL
130045404,CHILDREN
77677090,GENERAL ACUTE CARE
78979410,GENERAL ACUTE CARE
3654880,GENERAL ACUTE CARE
10554552,GENERAL ACUTE CARE
2954935,PSYCHIATRIC
155783642,GENERAL ACUTE CARE
155883252,GENERAL ACUTE CARE
156146250,LONG TERM CARE
156846947,PSYCHIATRIC
105168410,CRITICAL ACCESS
22277550,GENERAL ACUTE CARE
4753538,GENERAL ACUTE CARE
27177074,GENERAL ACUTE CARE
2574820,CRITICAL ACCESS
2758538,CRITICAL ACCESS
7253226,GENERAL ACUTE CARE
4057770,CRITICAL ACCESS
3374017,CRITICAL ACCESS
4468071,CRITICAL ACCESS
157366536,LONG TERM CARE
158067572,LONG TERM CARE
158667070,CRITICAL ACCESS
1439350,CRITICAL ACCESS
4953143,GENERAL ACUTE CARE
5253158,GENERAL ACUTE CARE
4153813,GENERAL ACUTE CARE
34,MILITARY
151753805,CRITICAL ACCESS
4659417,CRITICAL ACCESS
4646202,MILITARY
32,MILITARY
27877030,LONG TERM CARE
36777864,CRITICAL ACCESS
14784148,MILITARY
12815215,MILITARY
71,GENERAL ACUTE CARE
16482001,MILITARY
17182801,MILITARY
16098661,MILITARY
16123225,GENERAL ACUTE CARE
9675010,LONG TERM CARE
138,GENERAL ACUTE CARE
43875783,CRITICAL ACCESS
43779252,CRITICAL ACCESS
44678681,GENERAL ACUTE CARE
48479360,CRITICAL ACCESS
48679079,CRITICAL ACCESS
20476132,LONG TERM CARE
21076104,LONG TERM CARE
21176132,LONG TERM CARE
136979905,CHILDREN
10477530,LONG TERM CARE
49975090,GENERAL ACUTE CARE
51276574,CRITICAL ACCESS
52575483,GENERAL ACUTE CARE
24378550,LONG TERM CARE
53875708,GENERAL ACUTE CARE
33778041,LONG TERM CARE
35979410,LONG TERM CARE
36876063,LONG TERM CARE
56676301,GENERAL ACUTE CARE
39878130,LONG TERM CARE
40077627,LONG TERM CARE
55877598,LONG TERM CARE
72978520,LONG TERM CARE
141277379,GENERAL ACUTE CARE
142477004,GENERAL ACUTE CARE
76377081,LONG TERM CARE
77377043,LONG TERM CARE
79177380,LONG TERM CARE
14478744,MILITARY
38,GENERAL ACUTE CARE
50776502,CHILDREN
32376549,GENERAL ACUTE CARE
136877076,LONG TERM CARE
5878102,GENERAL ACUTE CARE
47,GENERAL ACUTE CARE
45778205,GENERAL ACUTE CARE
996819,GENERAL ACUTE CARE
1496750,GENERAL ACUTE CARE
1596817,GENERAL ACUTE CARE
1978731,PSYCHIATRIC
2878705,PSYCHIATRIC
15375115,PSYCHIATRIC
16176201,PSYCHIATRIC
18979902,PSYCHIATRIC
24278551,PSYCHIATRIC
28977080,PSYCHIATRIC
32578028,PSYCHIATRIC
33977573,PSYCHIATRIC
45676901,PSYCHIATRIC
46578259,PSYCHIATRIC
52875160,PSYCHIATRIC
55376702,PSYCHIATRIC
137977429,PSYCHIATRIC
138977301,PSYCHIATRIC
140576123,PSYCHIATRIC
140875902,PSYCHIATRIC
72677842,PSYCHIATRIC
143577035,PSYCHIATRIC
74075034,PSYCHIATRIC
74175093,PSYCHIATRIC
74775042,PSYCHIATRIC
75975090,PSYCHIATRIC
80776104,PSYCHIATRIC
80976132,PSYCHIATRIC
81578754,PSYCHIATRIC
5354601,GENERAL ACUTE CARE
2096748,GENERAL ACUTE CARE
1096826,CHILDREN
2296701,GENERAL ACUTE CARE
2778705,REHABILITATION
3078701,REHABILITATION
16476201,REHABILITATION
18279936,REHABILITATION
26577030,REHABILITATION
38479707,REHABILITATION
45178681,REHABILITATION
46978229,REHABILITATION
52975504,REHABILITATION
53775701,REHABILITATION
134276132,REHABILITATION
134375034,REHABILITATION
137577065,REHABILITATION
141077070,REHABILITATION
3735055,GENERAL ACUTE CARE
72178247,REHABILITATION
81478751,REHABILITATION
1676012,SPECIAL
5277707,SPECIAL
29777030,SPECIAL
43375093,SPECIAL
57975231,SPECIAL
79678413,SPECIAL
81076177,SPECIAL
82578681,SPECIAL
4685711,LONG TERM CARE
66585712,PSYCHIATRIC
91535007,LONG TERM CARE
4435631,GENERAL ACUTE CARE
12954634,GENERAL ACUTE CARE
7335976,GENERAL ACUTE CARE
1436109,MILITARY
1035601,GENERAL ACUTE CARE
5935903,REHABILITATION
1636302,GENERAL ACUTE CARE
4135968,GENERAL ACUTE CARE
10435010,GENERAL ACUTE CARE
13535243,GENERAL ACUTE CARE
2896786,GENERAL ACUTE CARE
796706,PSYCHIATRIC
5435021,GENERAL ACUTE CARE
696720,GENERAL ACUTE CARE
3251012,PSYCHIATRIC
1151201,CRITICAL ACCESS
7652732,GENERAL ACUTE CARE
2652043,CRITICAL ACCESS
8152301,CRITICAL ACCESS
1450401,GENERAL ACUTE CARE
12452641,PSYCHIATRIC
1183254,GENERAL ACUTE CARE
5383854,GENERAL ACUTE CARE
12754773,GENERAL ACUTE CARE
5883704,GENERAL ACUTE CARE
106368130,GENERAL ACUTE CARE
97262906,CRITICAL ACCESS
2860402,GENERAL ACUTE CARE
11760634,GENERAL ACUTE CARE
52092103,GENERAL ACUTE CARE
891801,GENERAL ACUTE CARE
40094583,GENERAL ACUTE CARE
71893436,GENERAL ACUTE CARE
161170812,REHABILITATION
164170809,REHABILITATION
160471220,REHABILITATION
33,MILITARY
690012,MILITARY
58490232,PSYCHIATRIC
28070112,GENERAL ACUTE CARE
25792373,PSYCHIATRIC
42192118,GENERAL ACUTE CARE
2894304,MILITARY
17694112,PSYCHIATRIC
20194115,GENERAL ACUTE CARE
193230,GENERAL ACUTE CARE
13893401,GENERAL ACUTE CARE
594025,MILITARY
8593003,GENERAL ACUTE CARE
32993023,GENERAL ACUTE CARE
40795405,GENERAL ACUTE CARE
48195404,GENERAL ACUTE CARE
40893463,GENERAL ACUTE CARE
45194574,GENERAL ACUTE CARE
994705,GENERAL ACUTE CARE
49794609,REHABILITATION
51694588,GENERAL ACUTE CARE
9795203,GENERAL ACUTE CARE
3196130,GENERAL ACUTE CARE
7091010,GENERAL ACUTE CARE
14691206,GENERAL ACUTE CARE
18491706,GENERAL ACUTE CARE
19190012,GENERAL ACUTE CARE
30991364,GENERAL ACUTE CARE
32290650,GENERAL ACUTE CARE
27293637,GENERAL ACUTE CARE
11894040,GENERAL ACUTE CARE
21995051,PSYCHIATRIC
46295020,GENERAL ACUTE CARE
10795062,GENERAL ACUTE CARE
48095065,GENERAL ACUTE CARE
52495076,GENERAL ACUTE CARE
4494010,GENERAL ACUTE CARE
30094010,GENERAL ACUTE CARE
41794062,GENERAL ACUTE CARE
41894015,GENERAL ACUTE CARE
41994038,GENERAL ACUTE CARE
32394945,GENERAL ACUTE CARE
8693721,GENERAL ACUTE CARE
44693720,GENERAL ACUTE CARE
19694804,GENERAL ACUTE CARE
20994596,GENERAL ACUTE CARE
21594531,GENERAL ACUTE CARE
2993301,GENERAL ACUTE CARE
37693555,GENERAL ACUTE CARE
28795819,GENERAL ACUTE CARE
43095817,GENERAL ACUTE CARE
45795501,GENERAL ACUTE CARE
16792718,GENERAL ACUTE CARE
16892663,GENERAL ACUTE CARE
18992618,GENERAL ACUTE CARE
45892868,GENERAL ACUTE CARE
7130045,GENERAL ACUTE CARE
22730097,GENERAL ACUTE CARE
930274,LONG TERM CARE
4631064,GENERAL ACUTE CARE
13630030,LONG TERM CARE
13370056,GENERAL ACUTE CARE
20971263,GENERAL ACUTE CARE
21571111,GENERAL ACUTE CARE
1570525,GENERAL ACUTE CARE
13270461,GENERAL ACUTE CARE
8370546,GENERAL ACUTE CARE
18970517,GENERAL ACUTE CARE
21271103,GENERAL ACUTE CARE
2554701,GENERAL ACUTE CARE
4653533,GENERAL ACUTE CARE
11053581,GENERAL ACUTE CARE
13853095,GENERAL ACUTE CARE
14854984,GENERAL ACUTE CARE
72091763,GENERAL ACUTE CARE
73491208,GENERAL ACUTE CARE
82830342,CHILDREN
83030033,GENERAL ACUTE CARE
17953223,PSYCHIATRIC
58893555,REHABILITATION
620010,GENERAL ACUTE CARE
1220037,GENERAL ACUTE CARE
12554843,GENERAL ACUTE CARE
35733472,GENERAL ACUTE CARE
4134601,GENERAL ACUTE CARE
44332542,MILITARY
12580129,CHILDREN
30133012,GENERAL ACUTE CARE
35332209,GENERAL ACUTE CARE
22634748,GENERAL ACUTE CARE
92151334,CRITICAL ACCESS
93052040,CRITICAL ACCESS
93950616,CRITICAL ACCESS
21532808,PSYCHIATRIC
6333950,GENERAL ACUTE CARE
36533578,GENERAL ACUTE CARE
36833544,GENERAL ACUTE CARE
41233136,SPECIAL
36933543,PSYCHIATRIC
32533880,GENERAL ACUTE CARE
13652627,GENERAL ACUTE CARE
7250201,GENERAL ACUTE CARE
6150248,GENERAL ACUTE CARE
4850501,GENERAL ACUTE CARE
94650126,CRITICAL ACCESS
95052205,CRITICAL ACCESS
10450219,CRITICAL ACCESS
17351250,CRITICAL ACCESS
1783276,GENERAL ACUTE CARE
155983647,CRITICAL ACCESS
9547303,PSYCHIATRIC
3267526,CRITICAL ACCESS
5766439,CRITICAL ACCESS
7467068,CRITICAL ACCESS
6766112,LONG TERM CARE
6067951,CRITICAL ACCESS
1167042,GENERAL ACUTE CARE
921287,GENERAL ACUTE CARE
771832,CRITICAL ACCESS
8272923,PSYCHIATRIC
6054221,GENERAL ACUTE CARE
8172019,PSYCHIATRIC
3472401,PSYCHIATRIC
3672401,GENERAL ACUTE CARE
971635,CRITICAL ACCESS
5272315,GENERAL ACUTE CARE
5600000,GENERAL ACUTE CARE
9154568,GENERAL ACUTE CARE
4071822,CRITICAL ACCESS
150654154,CRITICAL ACCESS
13772903,GENERAL ACUTE CARE
6285741,GENERAL ACUTE CARE
7742041,GENERAL ACUTE CARE
3042701,GENERAL ACUTE CARE
3541017,REHABILITATION
7242347,CRITICAL ACCESS
61672703,GENERAL ACUTE CARE
8381050,GENERAL ACUTE CARE
155080909,GENERAL ACUTE CARE
103221207,GENERAL ACUTE CARE
103921014,GENERAL ACUTE CARE
3221817,GENERAL ACUTE CARE
4021801,REHABILITATION
7749037,MILITARY
8448884,CRITICAL ACCESS
7549781,CRITICAL ACCESS
6949221,GENERAL ACUTE CARE
2548915,GENERAL ACUTE CARE
1748658,CRITICAL ACCESS
11749417,GENERAL ACUTE CARE
9848033,GENERAL ACUTE CARE
