ID,NAICS_CODE,NAICS_DESC
188666160,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS
1726201,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
2325401,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
6326506,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
1026038,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
1562401,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
5641056,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
10041042,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
8140977,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
12061282,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
12261201,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
7262702,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
2140422,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
4661801,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
171954801,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
9740033,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
6342345,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
171613210,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS
742445,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
10442141,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
14174820,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS
10973737,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
1874578,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
14662644,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
12042240,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
8041501,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
6973104,622110,CHILDREN'S HOSPITALS GENERAL
2057567,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
6474501,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
3973134,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS
7961701,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
3341701,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
12341503,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
6762526,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
5660050,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
6461761,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
3874344,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
6021613,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
6373702,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
4373521,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
11774462,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
6160521,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
9860126,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
11560190,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
12960139,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
9773801,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
189541018,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS
7973505,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
13873505,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS
11074030,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
8974074,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
1574743,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
3273069,622310,EXTENDED CARE HOSPITALS (EXCEPT MENTAL SUBSTANCE ABUSE)
1174868,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
774133,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
874104,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
2873401,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
12373438,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
15154904,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
9653024,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
13974136,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS
574017,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
3073644,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
9974467,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
6454143,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
131274447,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
14353066,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
12353083,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
5774133,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
5973534,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
131174820,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
2673542,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
14737331,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
18262056,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
15061462,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
16161270,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
16562681,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
15462812,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
15562960,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
15261944,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
699669,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
180830033,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
14030606,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
1125801,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
7642303,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
1299701,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
2499645,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
2699686,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
2299752,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
1799835,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
3438562,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
8038401,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
8338305,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
5159405,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
4382931,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS
6538242,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
10840330,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
137830,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
437367,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
14837371,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
2237207,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
7737402,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS
2737403,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
6037172,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
637762,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
10237604,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
15937067,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
182271306,622310,EXTENDED CARE HOSPITALS (EXCEPT MENTAL SUBSTANCE ABUSE)
15137321,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
6137130,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
4037917,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
11337620,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
15237869,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
11537660,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
566839,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
21210305,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
190270121,622310,REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM DRUG ADDICTION)
4667005,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
9366757,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
1567530,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
9666521,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
184270605,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
1177515,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
2378705,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
4176015,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
4276020,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
4677521,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
6177401,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
6277514,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
6778758,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
1762801,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
81532026,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
81632806,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
82032514,622310,REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM DRUG ADDICTION)
82633607,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
17176448,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
19079938,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
19475840,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
19778114,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
21276104,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
21475034,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
21876240,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
22078624,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
23075401,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
23178629,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
23376450,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
23777964,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
25278861,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
26377030,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
29877091,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
31375951,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
31576849,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
31677494,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
32478028,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
32978640,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
34179336,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
34578643,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
34875601,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
37875070,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
38978572,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
39275455,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
39377058,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
40375965,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
96962002,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
40679761,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
41175801,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
41275460,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
34375563,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
41479065,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
41577504,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
41777504,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
41877505,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
41979072,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
42179772,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
42375093,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
42878061,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
44175080,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
44377469,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
44878665,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
45275088,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
100460548,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
46478224,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
47778240,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
47878258,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
47978201,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
102442431,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
103020850,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
48975092,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
49677479,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
51977380,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
52377375,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
53275862,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
54378801,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
55276702,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
55977598,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
56979096,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
57479567,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
59175204,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
134475071,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
136077094,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
111287505,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
137877030,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
138177070,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
59375381,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
139575160,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
139778613,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
139878738,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
51,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
142076244,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
44,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
50,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
53,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
54,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
71678224,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
72477584,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
72778654,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
73275080,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
117510021,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS
7879720,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
73575075,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
73778154,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
73878130,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
74275231,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
123344484,622310,REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM DRUG ADDICTION)
125744501,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS
125045863,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS
75475165,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
75577479,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
76177598,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
13079731,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
76577070,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
76677004,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
132897741,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
78676458,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
79578410,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
80076932,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
80876177,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
148224211,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
155683702,622310,REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM DRUG ADDICTION)
156083340,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
157046032,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
157146254,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
22576048,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
23576642,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
16,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
34479339,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
58,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
69,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
44775032,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
7864128,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
1173507,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
9268105,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
12078465,622310,EXTENDED CARE HOSPITALS (EXCEPT MENTAL SUBSTANCE ABUSE)
28277065,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS
28677004,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS
30177338,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS
36678648,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS
41375460,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS
46878229,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS
49477479,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS
50077477,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS
55077904,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS
139976502,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS
14279720,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
38679706,622310,EXTENDED CARE HOSPITALS (EXCEPT MENTAL SUBSTANCE ABUSE)
7453223,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
15878550,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
45978205,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
896731,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS
32677339,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS
35779408,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS
134078745,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS
135575115,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS
139479706,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS
72878550,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS
78078539,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS
79979106,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS
80275701,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS
82378626,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS
2196743,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
8877802,622310,REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM DRUG ADDICTION)
15175230,622310,REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM DRUG ADDICTION)
20776102,622310,REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM DRUG ADDICTION)
20876132,622310,REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM DRUG ADDICTION)
30077338,622310,REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM DRUG ADDICTION)
53675701,622310,REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM DRUG ADDICTION)
55677598,622310,REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM DRUG ADDICTION)
56576302,622310,REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM DRUG ADDICTION)
135275022,622310,REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM DRUG ADDICTION)
136475247,622310,REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM DRUG ADDICTION)
142777904,622310,REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM DRUG ADDICTION)
75379902,622310,REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM DRUG ADDICTION)
75875020,622310,REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM DRUG ADDICTION)
77978640,622310,REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM DRUG ADDICTION)
82178041,622310,REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM DRUG ADDICTION)
979124,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS
3278731,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS
4376017,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS
4476015,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS
25977030,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS
35879416,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS
47478258,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS
59075226,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS
143178249,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS
41,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS
49,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS
76077521,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS
79879106,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS
10735007,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
11036301,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
5136027,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
5536451,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
136502,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
4735570,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
3935601,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
4935903,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
2696826,622110,CHILDREN'S HOSPITALS GENERAL
12751632,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
11051502,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
5183221,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
5283404,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
3183201,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
98261231,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
5860406,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
99860622,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
2260617,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
1560016,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS
1160016,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
16760033,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
16692252,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
11692071,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS
2293423,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS
15895448,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
33993551,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
38991773,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
39191776,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
28592585,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
38092503,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
49395661,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS
13993720,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
39693720,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
17595542,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
27393546,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
5992669,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
13392708,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
46995355,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
35493258,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
12330078,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
1330439,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
21230308,622310,EXTENDED CARE HOSPITALS (EXCEPT MENTAL SUBSTANCE ABUSE)
1631024,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
11831768,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
10030417,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
20070001,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
6331737,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
2330012,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
6431830,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
8630434,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
9731539,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
2830512,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
4930442,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
156546202,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
20170112,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
19070737,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS
6970538,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
14770360,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
1470548,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
18870071,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
8671220,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS
20670748,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
6271254,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
15171111,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS
22271465,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
3371351,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
11770433,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS
7770422,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
13170816,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
9170605,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS
