ZIP,COUNTY,CITY,STATE
33541,PASCO,ZEPHYRHILLS,FL
34655,PASCO,TRINITY,FL
33549,PASCO,LUTZ,FL
32940,BREVARD,MELBOURNE,FL
32610,ALACHUA,GAINESVILLE,FL
32606,ALACHUA,GAINESVILLE,FL
32043,CLAY,GREEN COVE SPRINGS,FL
33024,BROWARD,PEMBROKE PINES,FL
33313,BROWARD,LAUDERDALE LAKES,FL
34428,CITRUS,CRYSTAL RIVER,FL
33176,MIAMI-DADE,MIAMI,FL
33137,MIAMI-DADE,MIAMI,FL
33189,MIAMI-DADE,MIAMI,FL
45804,ALLEN,LIMA,OH
33016,MIAMI-DADE,HIALEAH,FL
33196,MIAMI-DADE,MIAMI,FL
34209,MANATEE,BRADENTON,FL
34202,MANATEE,BRADENTON,FL
36202,CALHOUN,ANNISTON,AL
85016,MARICOPA,PHOENIX,AZ
35957,MARSHALL,BOAZ,AL
35042,BIBB,CENTREVILLE,AL
85364,YUMA,YUMA,AZ
97448,LANE,JUNCTION CITY,OR
36442,COVINGTON,FLORALA,AL
35565,WINSTON,HALEYVILLE,AL
45764,ATHENS,NELSONVILLE,OH
43906,BELMONT,BELLAIRE,OH
45069,BUTLER,WEST CHESTER,OH
45121,BROWN,GEORGETOWN,OH
45014,BUTLER,FAIRFIELD,OH
36049,CRENSHAW,LUVERNE,AL
36652,MOBILE,MOBILE,AL
36604,MOBILE,MOBILE,AL
36617,MOBILE,MOBILE,AL
45177,CLINTON,WILMINGTON,OH
36111,MONTGOMERY,MONTGOMERY,AL
36867,RUSSELL,PHENIX CITY,AL
77979,CALHOUN,PORT LAVACA,TX
17109,DAUPHIN,HARRISBURG,PA
44104,CUYAHOGA,CLEVELAND,OH
44128,CUYAHOGA,WARRENSVILLE HTS,OH
44145,CUYAHOGA,WESTLAKE,OH
43512,DEFIANCE,DEFIANCE,OH
43130,FAIRFIELD,LANCASTER,OH
43228,FRANKLIN,COLUMBUS,OH
43567,FULTON,WAUSEON,OH
45211,HAMILTON,CINCINNATI,OH
45241,HAMILTON,CINCINNATI,OH
45133,HIGHLAND,HILLSBORO,OH
43952,JEFFERSON,STEUBENVILLE,OH
43050,KNOX,MOUNT VERNON,OH
44077,LAKE,PAINESVILLE,OH
44035,LORAIN,ELYRIA,OH
44011,LORAIN,AVON,OH
85008,MARICOPA,PHOENIX,AZ
43615,LUCAS,TOLEDO,OH
88415,UNION,CLAYTON,NM
87801,SOCORRO,SOCORRO,NM
86442,MOHAVE,BULLHEAD CITY,AZ
88345,LINCOLN,RUIDOSO,NM
88260,LEA,LOVINGTON,NM
88030,LUNA,DEMING,NM
85308,MARICOPA,GLENDALE,AZ
88012,DONA ANA,LAS CRUCES,NM
87114,BERNALILLO,ALBUQUERQUE,NM
87110,BERNALILLO,ALBUQUERQUE,NM
88203,CHAVES,ROSWELL,NM
87020,CIBOLA,GRANTS,NM
87144,SANDOVAL,RIO RANCHO,NM
87108,BERNALILLO,ALBUQUERQUE,NM
86326,YAVAPAI,COTTONWOOD,AZ
16365,WARREN,NORTH WARREN,PA
47129,CLARK,CLARKSVILLE,IN
46383,PORTER,VALPARAISO,IN
84081,SALT LAKE,WEST JORDAN,UT
44903,RICHLAND,MANSFIELD,OH
89030,CLARK,NORTH LAS VEGAS,NV
32440,JACKSON,GRACEVILLE,FL
44811,SANDUSKY,BELLEVUE,OH
46805,ALLEN,FORT WAYNE,IN
47201,BARTHOLOMEW,COLUMBUS,IN
55101,RAMSEY,ST PAUL,MN
43420,SANDUSKY,FREMONT,OH
45662,SCIOTO,PORTSMOUTH,OH
89301,WHITE PINE,ELY,NV
68113,SARPY,OMAHA,NE
84624,MILLARD,DELTA,UT
84032,WASATCH,HEBER,UT
46158,MORGAN,MOORESVILLE,IN
46970,MIAMI,PERU,IN
47933,MONTGOMERY,CRAWFORDSVILLE,IN
47404,MONROE,BLOOMINGTON,IN
47403,MONROE,BLOOMINGTON,IN
84647,SANPETE,MOUNT PLEASANT,UT
23113,CHESTERFIELD,MIDLOTHIAN,VA
46714,WELLS,BLUFFTON,IN
46320,LAKE,HAMMOND,IN
99506,ANCHORAGE,ANCHORAGE,AK
85027,MARICOPA,PHOENIX,AZ
47454,ORANGE,PAOLI,IN
99559,BETHEL,BETHEL,AK
46360,LAPORTE,MICHIGAN CITY,IN
44646,STARK,MASSILLON,OH
39339,WINSTON,LOUISVILLE,MS
99503,ANCHORAGE,ANCHORAGE,AK
46534,STARKE,KNOX,IN
47591,KNOX,VINCENNES,IN
44309,SUMMIT,AKRON,OH
57313,DOUGLAS,ARMOUR,SD
46725,WHITLEY,COLUMBIA CITY,IN
46237,MARION,INDIANAPOLIS,IN
85381,MARICOPA,PEORIA,AZ
85203,MARICOPA,MESA,AZ
57428,EDMUNDS,BOWDLE,SD
44648,STARK,MASSILLON,OH
15243,ALLEGHENY,PITTSBURGH,PA
19335,CHESTER,DOWNINGTOWN,PA
24134,GILES,PEARISBURG,VA
15238,ALLEGHENY,PITTSBURGH,PA
18102,LEHIGH,ALLENTOWN,PA
68371,YORK,HENDERSON,NE
85707,PIMA,TUCSON,AZ
26155,WETZEL,NEW MARTINSVILLE,WV
21784,CARROLL,SYKESVILLE,MD
26416,BARBOUR,PHILIPPI,WV
99588,VALDEZ-CORDOVA,GLENNALLEN,AK
28603,ALEXANDER,HICKORY,NC
57642,CORSON,MCLAUGHLIN,SD
24171,PATRICK,STUART,VA
17064,LEBANON,MT GRETNA,PA
99403,ASOTIN,CLARKSTON,WA
23124,NEW KENT,NEW KENT,VA
16686,BLAIR,TYRONE,PA
17257,FRANKLIN,SHIPPENSBURG,PA
19610,BERKS,WYOMISSING,PA
15009,BEAVER,BEAVER,PA
19720,NEW CASTLE,NEW CASTLE,DE
15779,WESTMORELAND,TORRANCE,PA
19047,BUCKS,LANGHORNE,PA
87124,SANDOVAL,RIO RANCHO,NM
19034,MONTGOMERY,FORT WASHINGTON,PA
16154,MERCER,TRANSFER,PA
17110,DAUPHIN,HARRSIBURG,PA
17740,LYCOMING,JERSEY SHORE,PA
17055,CUMBERLAND,MECHANICSBURG,PA
17036,DAUPHIN,HUMMELSTOWN,PA
19020,BUCKS,BENSALEM,PA
77706,JEFFERSON,BEAUMONT,TX
17233,FULTON,MCCONNELLSBURG,PA
23604,NEWPORT NEWS,FORT EUSTIS,VA
11213,KINGS,BROOKLYN,NY
15301,WASHINGTON,WASHINGTON,PA
18071,CARBON,PALMERTON,PA
19468,MONTGOMERY,ROYERSFORD,PA
18847,SUSQUEHANNA,SUSQUEHANNA,PA
17601,LANCASTER,LANCASTER,PA
17408,YORK,YORK,PA
18020,NORTHAMPTON,BETHLEHEM,PA
87401,SAN JUAN,FARMINGTON,NM
19713,NEW CASTLE,NEWARK,DE
63640,ST. FRANCOIS,FARMINGTON,MO
19805,NEW CASTLE,WILMINGTON,DE
19901,KENT,DOVER,DE
19801,NEW CASTLE,WILMINGTON,DE
54166,SHAWANO,SHAWANO,WI
34109,COLLIER,NAPLES,FL
32765,SEMINOLE,OVIEDO,FL
32218,DUVAL,JACKSONVILLE,FL
70503,LAFAYETTE,LAFAYETTE,LA
58103,CASS,FARGO,ND
89139,CLARK,LAS VEGAS,NV
89011,CLARK,HENDERSON,NV
20422,DISTRICT OF COLUMBIA,WASHINGTON,DC
32827,ORANGE,ORLANDO,FL
93702,FRESNO,FRESNO,CA
92656,ORANGE,ALISO VIEJO,CA
95138,SANTA CLARA,SAN JOSE,CA
68803,HALL,GRAND ISLAND,NE
80220,DENVER,DENVER,CO
70119,SAINT BERNARD,NEW ORLEANS,LA
27610,WAKE,RALEIGH,NC
79911,EL PASO,EL PASO,TX
77385,MONTGOMERY,THE WOODLANDS,TX
77384,MONTGOMERY,THE WOODLANDS,TX
75703,SMITH,TYLER,TX
77059,HARRIS,HOUSTON,TX
27006,DAVIE,BERMUDA RUN,NC
28451,BEAUFORT,LELAND,NC
27408,GUILFORD,GREENSBORO,NC
27403,GUILFORD,GREENSBORO,NC
28339,HARNETT,ERWIN,NC
28211,MECKLENBURG,CHARLOTTE,NC
28210,MECKLENBURG,CHARLOTTE,NC
39083,COPIAH,HAZELHURST,MS
27705,DURHAM,DURHAM,NC
27529,WAKE,GARNER,NC
48912,INGHAM,LANSING,MI
68118,DOUGLAS,OMAHA,NE
45242,HAMILTON,CINICINNATI,OH
73114,OKLAHOMA,OKLAHOMA CITY,OK
43082,DELAWARE,WESTERVILLE,OH
55432,ANOKA,FRIDLEY,MN
70601,CALCASIEU,LAKE CHARLES,LA
30812,RICHMOND,NORTH VIEW,GA
72114,PULASKI,LITTLE ROCK,AR
71203,OUACHITA,MONROE,LA
31201,BIBB,MACON,GA
70506,LAFAYETTE,LAFAYETTE,LA
70508,LAFAYETTE,LAFAYETTE,LA
20678,CALVERT,PRINCE FREDERICK,MD
20017,DISTRICT OF COLUMBIA,WASHINGTON,DC
30904,RICHMOND,AUGUSTA,GA
62269,ST. CLAIR,SHILOH,IL
80233,ADAMS,DENVER,CO
13655,FRANKLIN,AKWESASNE,NY
80020,ADAMS,WESTMINSTER,CO
46953,GRANT,MARION,IN
89511,WASHOE,RENO,NV
85247,PINAL,SACATON,AZ
87034,CIBOLA,ACOMA,NM
28719,CHEROKEE,CHEROKEE,NC
57523,GREGORY,BURKE,SD
44308,SUMMIT,AKRON,OH
50441,FRANKLIN,HAMPTON,IA
31513,APPLING,BAXLEY,GA
51455,CARROLL,MANNING,IA
31326,EFFINGHAM,RINCON,GA
24523,BEDFORD CITY,BEDFORD,VA
53916,DODGE,BEAVER DAM,WI
95482,MENDOCINO,UKIAH,CA
35046,CHILTON,CLANTON,AL
46214,MADISON,INDIANAPOLIS,IN
96929,GUAM,DEDEDO,GU
12946,ESSEX,LAKE PLACID,NY
37203,DAVIDSON,NASHVILLE,TN
59701,SILVER BOW,BUTTE,MT
40475,MADISON,RICHMOND,KY
44621,TUSCARAWAS,DENNISON,OH
76028,TARRANT,BURLESON,TX
76208,DENTON,DENTON,TX
67214,SEDGWICK,WICHITA,KS
71201,OUACHITA,MONROE,LA
70554,EVANGELINE,MAMOU,LA
71101,CADDO,SHREVEPORT,LA
80011,ARAPAHOE,AURORA,CO
70722,EAST FELICIANA,CLINTON,LA
72202,PULASKI,LITTLE ROCK,AR
28217,MECKLENBURG,CHARLOTTE,NC
17405,YORK,YORK,PA
37218,DAVIDSON,NASHVILLE,TN
74137,TULSA,TULSA,OK
31210,BIBB,MACON,GA
48706,BAY,BAY CITY,MI
48180,WAYNE,TAYLOR,MI
19129,PHILADELPHIA,PHILADELPHIA,PA
44155,CUYAHOGA,CLEVELAND,OH
44512,MAHONING,BOARDMAN,OH
85013,MARICOPA,PHOENIX,AZ
47130,CLARK,JEFFERSONVILLE,IN
19145,PHILADELPHIA,PHILADELPHIA,PA
38930,LEFLORE,GREENWOOD,MS
23507,NORFOLK,NORFOLK,VA
48109,WASHTENAW,ANN ARBOR,MI
97415,CURRY,BROOKINGS,OR
44001,LORAIN,AMHERST,OH
15006,MARICOPA,PHOENIX,AZ
73109,OKLAHOMA,OKLAHOMA CITY,OK
98201,SNOHOMISH,EVERETT,WA
26062,BROOKE,WEIRTON,WV
17033,DAUPHIN,HERSHEY,PA
83301,TWIN FALLS,TWIN FALLS,ID
86504,APACHE,FORT DEFIANCE,AZ
74010,CREEK,BRISTOW,OK
74120,TULSA,TULSA,OK
68450,JOHNSON,TECUMSEH,NE
79119,RANDALL,AMARILLO,TX
75087,ROCKWALL,ROCKWALL,TX
76248,TARRANT,KELLER,TX
78223,BEXAR,SAN ANTONIO,TX
77450,HARRIS,KATY,TX
93306,KERN,BAKERSFIELD,CA
71322,AVOYELLES,BUNKIE,LA
31774,IRWIN,OCILLA,GA
92691,ORANGE,MISSION VIEJO,CA
37916,KNOX,KNOXVILLE,TN
39501,HARRISON,GULFPORT,MS
75235,DALLAS,DALLAS,TX
75501,BOWIE,TEXARKANA,TX
77008,HARRIS,HOUSTON,TX
77702,JEFFERSON,BEAUMONT,TX
52402,LINN,CEDAR RAPIDS,IA
54487,LINCOLN,TOMAHAWK,WI
70128,ORLEANS,NEW ORLEANS,LA
30344,FULTON,EAST POINT,GA
48342,OAKLAND,PONTIAC,MI
48192,WAYNE,WYANDOTTE,MI
43222,FRANKLIN,COLUMBUS,OH
43201,FRANKLIN,COLUMBUS,OH
39216,HINDS,JACKSON,MS
79703,MIDLAND,MIDLAND,TX
78209,BEXAR,SAN ANTONIO,TX
71001,BIENVILLE,ARCADIA,LA
77057,HARRIS,HOUSTON,TX
71854,MILLER,TEXARKANA,AR
19023,DELAWARE,DARBY,PA
85007,MARICOPA,PHOENIX,AZ
68122,DOUGLAS,OMAHA,NE
39180,WARREN,VICKSBURG,MS
85251,MARICOPA,SCOTTSDALE,AZ
24503,LYNCHBURG,LYNCHBURG,VA
99702,FAIRBANKS NORTH STAR,EIELSON AFB,AK
75094,COLLIN,MURPHY,TX
28533,CRAVEN,CHERRY POINT,NC
73139,OKLAHOMA,OKLAHOMA CITY,OK
15905,CAMBRIA,JOHNSTOWN,PA
70043,ST. BERNARD,CHALMETTE,LA
11787,SUFFOLK,SMITHTOWN,NY
48532,GENESEE,FLINT,MI
48341,OAKLAND,PONTIAC,MI
49442,MUSKEGON,MUSKEGON,MI
11714,NASSAU,BETHPAGE,NY
12511,DUTCHESS,CASTLE POINT,NY
48602,SAGINAW,SAGINAW,MI
48197,WASHTENAW,YPSILANTI,MI
33128,MIAMI-DADE,MIAMI,FL
44084,ASHTABULA,ROCK CREEK,OH
68123,SARPY,BELLEVUE,NE
39401,FORREST,HATTIESBURG,MS
85704,PIMA,TUCSON,AZ
89423,DOUGLAS,MINDEN,NV
62859,HAMILTON,MCLEANSBORO,IL
62832,PERRY,DU QUOIN,IL
62930,SALINE,ELDORADO,IL
61356,BUREAU,PRINCETON,IL
61747,TAZEWELL,HOPEDALE,IL
62286,RANDOLPH,SPARTA,IL
61455,MCDONOUGH,MACOMB,IL
73110,OKLAHOMA,MIDWEST CITY,OK
73112,OKLAHOMA,OKLAHOMA CITY,OK
60098,MCHENRY,WOODSTOCK,IL
73052,GARVIN,LINDSAY,OK
57469,SPINK,REDFIELD,SD
74145,TULSA,TULSA,OK
57350,BEADLE,HURON,SD
62812,FRANKLIN,BENTON,IL
62839,CLAY,FLORA,IL
62439,LAWRENCE,LAWRENCEVILLE,IL
73159,CLEVELAND,OKLAHOMA CITY,OK
62626,MACOUPIN,CARLINVILLE,IL
99664,KENAI PENINSULA,SEWARD,AK
99929,WRANGELL-PETERSBURG,WRANGELL,AK
37083,MACON,LAFAYETTE,TN
38118,SHELBY,MEMPHIS,TN
19958,SUSSEX,LEWES,DE
38301,MADISON,JACKSON,TN
59102,YELLOWSTONE,BILLINGS,MT
37096,PERRY,LINDEN,TN
38501,PUTNAM,COOKEVILLE,TN
67002,BUTLER,ANDOVER,KS
66067,FRANKLIN,OTTAWA,KS
67748,LOGAN,OAKLEY,KS
67560,NESS,NESS CITY,KS
67846,FINNEY,GARDEN CITY,KS
67502,RENO,HUTCHINSON,KS
96734,HONOLULU,KAILUA,HI
66097,JEFFERSON,WINCHESTER,KS
67752,GOVE,QUINTER,KS
67578,STAFFORD,STAFFORD,KS
66606,SHAWNEE,TOPEKA,KS
67156,COWLEY,WINFIELD,KS
67152,SUMNER,WELLINGTON,KS
40232,JEFFERSON,LOUISVILLE,KY
96950,NOT AVAILABLE,GARAPAN,MP
76227,DENTON,AUBREY,TX
78336,SAN PATRICIO,ARANSAS PASS,TX
79606,TAYLOR,ABILENE,TX
75551,CASS,ATLANTA,TX
77701,JEFFERSON,BEAUMONT,TX
76230,MONTAGUE,BOWIE,TX
76424,STEPHENS,BRECKENRIDGE,TX
78834,DIMMIT,CARRIZO SPRINGS,TX
32505,ESCAMBIA,PENSACOLA,FL
75835,NAVARRO,CORSICANA,TX
33073,BROWARD,COCONUT CREEK,FL
33328,BROWARD,COOPER CITY,FL
75035,COLLIN,FRISCO,TX
76043,SOMERVELL,GLEN ROSE,TX
77024,HARRIS,GONZALES,TX
77006,HARRIS,HOUSTON,TX
77342,HARRIS,HOUSTON,TX
75039,DALLAS,IRVING,TX
75766,CHEROKEE,JACKSONVILLE,TX
78026,ATASCOSA,JOURDANTON,TX
79331,DAWSON,LAMESA,TX
79412,LUBBOCK,LUBBOCK,TX
76667,LIMESTONE,MEXIA,TX
62471,FAYETTE,VANDALIA,IL
78377,REFUGIO,REFUGIO,TX
78582,STARR,RIO GRANDE CITY,TX
78222,BEXAR,SAN ANTONIO,TX
76092,TARRANT,SOUTHLAKE,TX
77591,GALVESTON,TEXAS CITY,TX
62263,WASHINGTON,NASHVILLE,IL
76262,DENTON,TROPHY CLUB,TX
77488,WHARTON,WHARTON,TX
75979,TYLER,WOODVILLE,TX
77657,HARDIN,LUMBERTON,TX
79045,DEAF SMITH,HEREFORD,TX
77027,HARRIS,HOUSTON,TX
78212,BEXAR,SAN ANTONIO,TX
72858,BEXAR,SAN ANTONIO,TX
77414,MATAGORDA,BAY CITY,TX
75082,COLLIN,RICHARDSON,TX
76520,MILAM,CAMERON,TX
75006,DALLAS,CARROLLTON,TX
44120,CUYAHOGA,CLEVELAND,OH
77389,HARRIS,SPRING,TX
45040,WARREN,MASON,OH
45213,HAMILTON,CINCINNATI,OH
45237,HAMILTON,CINCINNATI,OH
76034,TARRANT,COLLEYVILLE,TX
22664,SHENANDOAH,WOODSTOCK,VA
67701,ALLEN,IOLA,KS
74464,CHEROKEE,TAHLEQUAH,OK
87327,MCKINLEY,ZUNI,NM
74571,LATIMER,TALIHINA,OK
89191,CLARK,NELLIS AFB,NV
29209,RICHLAND,COLUMBIA,SC
98168,KING,SEATTLE,WA
68701,MADISON,NORFOLK,NE
77087,HARRIS,HOUSTON,TX
75461,LAMAR,PARIS,TX
30467,SCREVEN,SYLVANIA,GA
79347,BAILEY,MULESHOE,TX
96755,HAWAII,KAPAAU,HI
76011,TARRANT,ARLINGTON,TX
77021,HARRIS,HOUSTON,TX
75785,CHEROKEE,RUSK,TX
75228,DALLAS,DALLAS,TX
76022,TARRANT,BEDFORD,TX
77407,FORT BEND,RICHMOND,TX
96763,MAUI,LANAI CITY,HI
96816,HONOLULU,HONOLULU,HI
78596,HIDALGO,WESLACO,TX
78704,TRAVIS,AUSTIN,TX
35462,GREENE,EUTAW,AL
35609,MORGAN,DECATUR,AL
35211,JEFFERSON,BIRMINGHAM,AL
36033,BUTLER,GEORGIANA,AL
52136,HOWARD,CRESCO,IA
60624,COOK,CHICAGO,IL
62040,MADISON,GRANITE CITY,IL
62249,MADISON,HIGHLAND,IL
61443,HENRY,KEWANEE,IL
92028,SAN DIEGO,FALLBROOK,CA
93001,VENTURA,VENTURA,CA
91360,VENTURA,THOUSAND OAKS,CA
95687,SOLANO,VACAVILLE,CA
90301,LOS ANGELES,INGLEWOOD,CA
90701,LOS ANGELES,CERRITOS,CA
80461,LAKE,LEADVILLE,CO
81036,KIOWA,EADS,CO
91733,LOS ANGELES,SOUTH EL MONTE,CA
92262,RIVERSIDE,PALM SPRINGS,CA
92501,RIVERSIDE,RIVERSIDE,CA
92562,RIVERSIDE,MURRIETA,CA
92595,RIVERSIDE,WILDOMAR,CA
94403,SAN MATEO,SAN MATEO,CA
93514,INYO,BISHOP,CA
94904,MARIN,GREENBRAE,CA
93240,KERN,LAKE ISABELLA,CA
95521,HUMBOLDT,ARCATA,CA
92243,IMPERIAL,EL CENTRO,CA
92227,IMPERIAL,BRAWLEY,CA
93906,MONTEREY,SALINAS,CA
92627,ORANGE,COSTA MESA,CA
92805,ORANGE,ANAHEIM,CA
95350,STANISLAUS,MODESTO,CA
93257,TULARE,PORTERVILLE,CA
31728,GRADY,CAIRO,GA
31030,PEACH,FORT VALLEY,GA
31082,WASHINGTON,SANDERSVILLE,GA
30312,FULTON,ATLANTA,GA
80130,DOUGLAS,LITTLETON,CO
80229,ADAMS,THORNTON,CO
31329,EFFINGHAM,SPRINGFIELD,GA
30635,ELBERT,ELBERTON,GA
30401,EMANUEL,SWAINSBORO,GA
43209,FRANKLIN,COLUMBUS,OH
30650,MORGAN,MADISON,GA
31907,MUSCOGEE,COLUMBUS,GA
30901,RICHMOND,AUGUSTA,GA
31063,MACON,MONTEZUMA,GA
31602,LOWNDES,VALDOSTA,GA
28425,PENDER,BURGAW,NC
95441,SONOMA,GEYSERVILLE,CA
60107,COOK,STREAMWOOD,IL
95903,YUBA,BEALE AFB,CA
70346,ASCENSION,DONALDSONVILLE,LA
70380,ST. MARY,MORGAN CITY,LA
70363,TERREBONNE,HOUMA,LA
70510,VERMILION,ABBEVILLE,LA
70070,ST. CHARLES,LULING,LA
71291,OUACHITA,WEST MONROE,LA
71303,RAPIDES,ALEXANDRIA,LA
71295,FRANKLIN,WINNSBORO,LA
70586,EVANGELINE,VILLE PLATTE,LA
70775,WEST FELICIANA,SAINT FRANCISVILLE,LA
71449,SABINE,MANY,LA
70726,LIVINGSTON,DENHAM SPRINGS,LA
70578,ACADIA,RAYNE,LA
70435,ST. TAMMANY,COVINGTON,LA
70815,EAST BATON ROUGE,BATON ROUGE,LA
92311,SAN BERNARDINO,BARSTOW,CA
92392,SAN BERNARDINO,VICTORVILLE,CA
91764,SAN BERNARDINO,ONTARIO,CA
92128,SAN DIEGO,SAN DIEGO,CA
92105,SAN DIEGO,SAN DIEGO,CA
92110,SAN DIEGO,SAN DIEGO,CA
94602,ALAMEDA,OAKLAND,CA
94601,ALAMEDA,OAKLAND,CA
93534,LOS ANGELES,LANCASTER,CA
91724,LOS ANGELES,COVINA,CA
91436,LOS ANGELES,ENCINO,CA
91791,LOS ANGELES,WEST COVINA,CA
90502,LOS ANGELES,TORRANCE,CA
96122,PLUMAS,PORTOLA,CA
95971,PLUMAS,QUINCY,CA
96020,PLUMAS,CHESTER,CA
96160,NEVADA,TRUCKEE,CA
92647,ORANGE,HUNTINGTON BEACH,CA
92670,ORANGE,PLACENTIA,CA
92705,ORANGE,SANTA ANA,CA
93291,TULARE,VISALIA,CA
93274,TULARE,TULARE,CA
31406,CHATHAM,SAVANNAH,GA
28117,IREDELL,MOORESVILLE,NC
27804,NASH,ROCKY MOUNT,NC
28401,NEW HANOVER,WILMINGTON,NC
70131,ORLEANS,NEW ORLEANS,LA
70648,ALLEN,KINDER,LA
54985,WINNEBAGO,WINNEBAGO,WI
95354,STANISLAUS,MODESTO,CA
90231,LOS ANGELES,CULVER CITY,CA
95307,STANISLAUS,CERES,CA
31014,BLECKLEY,COCHRAN,GA
53704,DANE,MADISON,WI
31093,HOUSTON,WARNER ROBINS,GA
30501,HALL,GAINESVILLE,GA
31603,LOWNDES,VALDOSTA,GA
31023,DODGE,EASTMAN,GA
30084,DEKALB,TUCKER,GA
31634,CLINCH,HOMERVILLE,GA
30223,SPALDING,GRIFFIN,GA
30096,GWINNETT,DULUTH,GA
31061,BALDWIN,MILLEDGEVILLE,GA
31520,GLYNN,BRUNSWICK,GA
30046,GWINNETT,LAWRENCEVILLE,GA
31036,PULASKI,HAWKINSVILLE,GA
31545,WAYNE,JESUP,GA
30474,TOOMBS,VIDALIA,GA
30240,TROUP,LAGRANGE,GA
71106,CADDO,SHREVEPORT,LA
70518,LAFAYETTE,BROUSSARD,LA
31021,LAURENS,DUBLIN,GA
94553,CONTRA COSTA,MARTINEZ,CA
91343,LOS ANGELES,LOS ANGELES,CA
95655,SACRAMENTO,MATHER,CA
70448,ST. TAMMANY,MANDEVILLE,LA
94158,SAN FRANCISCO,SAN FRANCISCO,CA
95969,BUTTE,PARADISE,CA
95966,BUTTE,OROVILLE,CA
96080,TEHAMA,RED BLUFF,CA
92357,SAN BERNARDINO,LOMA LINDA,CA
92335,SAN BERNARDINO,FONTANA,CA
80631,WELD,GREELEY,CO
92161,SAN DIEGO,SAN DIEGO,CA
91910,SAN DIEGO,CHULA VISTA,CA
91911,SAN DIEGO,CHULA VISTA,CA
92111,SAN DIEGO,SAN DIEGO,CA
94133,SAN FRANCISCO,SAN FRANCISCO,CA
95642,AMADOR,JACKSON,CA
93065,VENTURA,SIMI VALLEY,CA
93010,VENTURA,CAMARILLO,CA
94954,SONOMA,PETALUMA,CA
95688,SOLANO,VACAVILLE,CA
94533,SOLANO,FAIRFIELD,CA
93111,SANTA BARBARA,SANTA BARBARA,CA
93454,SANTA BARBARA,SANTA MARIA,CA
93105,SANTA BARBARA,SANTA BARBARA,CA
95531,DEL NORTE,CRESCENT CITY,CA
95249,CALAVERAS,SAN ANDREAS,CA
94704,ALAMEDA,BERKELEY,CA
94546,ALAMEDA,CASTRO VALLEY,CA
94611,ALAMEDA,OAKLAND,CA
95336,SAN JOAQUIN,MANTECA,CA
95376,SAN JOAQUIN,TRACY,CA
91768,LOS ANGELES,POMONA,CA
90015,LOS ANGELES,LOS ANGELES,CA
91767,LOS ANGELES,POMONA,CA
90704,LOS ANGELES,AVALON,CA
90048,LOS ANGELES,LOS ANGELES,CA
91723,LOS ANGELES,COVINA,CA
91790,LOS ANGELES,WEST COVINA,CA
90017,LOS ANGELES,LOS ANGELES,CA
91355,LOS ANGELES,VALENCIA,CA
91105,LOS ANGELES,PASADENA,CA
91335,LOS ANGELES,RESEDA,CA
90710,LOS ANGELES,HARBOR CITY,CA
91367,LOS ANGELES,WOODLAND HILLS,CA
90637,LOS ANGELES,LA MIRADA,CA
90056,LOS ANGELES,LOS ANGELES,CA
91328,LOS ANGELES,NORTHRIDGE,CA
90602,LOS ANGELES,WHITTIER,CA
91345,LOS ANGELES,MISSION HILLS,CA
91403,LOS ANGELES,SHERMAN OAKS,CA
90262,LOS ANGELES,LYNWOOD,CA
90801,LOS ANGELES,LONG BEACH,CA
91405,LOS ANGELES,VAN NUYS,CA
95453,LAKE,LAKEPORT,CA
92505,RIVERSIDE,RIVERSIDE,CA
92506,RIVERSIDE,RIVERSIDE,CA
95008,SANTA CLARA,CAMPBELL,CA
94305,SANTA CLARA,PALO ALTO,CA
94401,SAN MATEO,SAN MATEO,CA
94903,MARIN,SAN RAFAEL,CA
93635,MERCED,LOS BANOS,CA
93612,FRESNO,CLOVIS,CA
94598,CONTRA COSTA,WALNUT CREEK,CA
95932,COLUSA,COLUSA,CA
93311,KERN,BAKERSFIELD,CA
95816,SACRAMENTO,SACRAMENTO,CA
95988,GLENN,WILLOWS,CA
96097,SISKIYOU,YREKA,CA
81502,MESA,GRAND JUNCTION,CO
96067,SISKIYOU,MOUNT SHASTA,CA
93940,MONTEREY,MONTEREY,CA
92801,ORANGE,ANAHEIM,CA
92704,ORANGE,SANTA ANA,CA
92677,ORANGE,LAGUNA BEACH,CA
92653,ORANGE,LAGUNA HILLS,CA
92668,ORANGE,ORANGE,CA
30428,WHEELER,GLENWOOD,GA
30701,GORDON,CALHOUN,GA
30303,FULTON,ATLANTA,GA
30263,COWETA,NEWNAN,GA
30060,COBB,MARIETTA,GA
30067,COBB,MARIETTA,GA
30041,FORSYTH,CUMMING,GA
31904,MUSCOGEE,COLUMBUS,GA
39845,SEMINOLE,DONALSONVILLE,GA
30322,DEKALB,DRUID HILLS,GA
30058,DEKALB,LITHONIA,GA
30134,DOUGLAS,DOUGLASVILLE,GA
71282,MADISON,TALLULAH,LA
70441,ST. HELENA,GREENSBURG,LA
71075,WEBSTER,SPRINGHILL,LA
70808,EAST BATON ROUGE,BATON ROUGE,LA
70607,CALCASIEU,LAKE CHARLES,LA
71105,CADDO,SHREVEPORT,LA
53719,DANE,MADISON,WI
53963,DODGE,WAUPUN,WI
54729,CHIPPEWA,CHIPPEWA FALLS,WI
71115,CADDO,SHREVEPORT,LA
53792,DANE,MADISON,WI
53098,DODGE,WATERTOWN,WI
53566,GREEN,MONROE,WI
54981,WAUPACA,WAUPACA,WI
